Actual,Before_Calibration,After_Calibration,Difference
0,0.01,0.024635909721993483,0.014635909721993483
0,0.31,0.29536512469455045,0.014634875305449546
0,0.01,0.02462263738202137,0.014622637382021368
0,0.39,0.37539013607617344,0.014609863923826572
0,0.04,0.025391405417234992,0.014608594582765009
0,0.04,0.02542292060555105,0.014577079394448952
0,0.04,0.02543656189720376,0.014563438102796242
0,0.01,0.024547573585144346,0.014547573585144346
0,0.01,0.024543739646899168,0.014543739646899168
0,0.01,0.024513120381265414,0.014513120381265414
0,0.05,0.035500341337307166,0.014499658662692837
0,0.04,0.025502636781098164,0.014497363218901837
0,0.04,0.02551925284957421,0.014480747150425792
0,0.52,0.5344651144638296,0.014465114463829587
0,0.04,0.025535837907632697,0.014464162092367304
0,0.08,0.0655472952030588,0.014452704796941204
0,0.01,0.02444430440468399,0.014444304404683991
0,0.04,0.025576233911738522,0.014423766088261479
1,0.04,0.025631547648182977,0.014368452351817024
0,0.01,0.024347207404887175,0.014347207404887175
0,0.01,0.024325847545363915,0.014325847545363915
0,0.05,0.06432216006436837,0.014322160064368372
0,0.04,0.025710195531837017,0.014289804468162984
0,0.54,0.5257669930597493,0.014233006940250759
0,0.01,0.024220664659719473,0.014220664659719473
0,0.01,0.024214648227533317,0.014214648227533317
0,0.99,0.975797333180101,0.014202666819899012
0,0.41,0.3958025557250072,0.014197444274992754
0,0.01,0.024183279863662376,0.014183279863662376
0,0.01,0.02416859359145899,0.014168593591458991
0,0.43,0.44416433337993394,0.014164333379933947
0,0.04,0.02583606999491751,0.014163930005082492
0,0.04,0.02583606999491751,0.014163930005082492
1,0.62,0.6058815384346428,0.014118461565357232
0,0.01,0.024097857613302038,0.014097857613302038
0,0.04,0.02590532164033172,0.01409467835966828
0,0.01,0.02406859453100158,0.014068594531001581
0,0.04,0.025938728076312683,0.014061271923687318
0,0.04,0.025938955807355363,0.014061044192644638
0,0.08,0.06596123621503752,0.01403876378496248
0,0.01,0.02398804401801152,0.01398804401801152
1,0.05,0.03603955877526608,0.013960441224733923
0,0.01,0.023940005072695936,0.013940005072695936
1,0.97,0.9839258452492491,0.013925845249249114
0,0.04,0.02607503992680063,0.01392496007319937
1,0.97,0.9839038491435581,0.013903849143558134
0,0.01,0.023892778521844675,0.013892778521844675
0,0.01,0.02388109248975885,0.013881092489758851
0,0.11,0.09617695711266246,0.013823042887337544
0,0.02,0.033811551117937,0.013811551117937002
0,0.04,0.02621755019770659,0.013782449802293411
0,0.04,0.026233124595947222,0.013766875404052779
0,0.01,0.0237522216461425,0.0137522216461425
0,0.04,0.02630696041382375,0.01369303958617625
1,0.06,0.04632967087736614,0.013670329122633856
1,0.97,0.9836555238160922,0.013655523816092252
0,0.02,0.03364907120142314,0.013649071201423137
0,0.01,0.02359362210815055,0.013593622108150549
0,0.04,0.026422680428152774,0.013577319571847227
0,0.04,0.02643750820896108,0.013562491791038921
0,0.01,0.02355971953673548,0.013559719536735479
0,0.01,0.023541900811866984,0.013541900811866984
0,0.05,0.03647713835673945,0.013522861643260553
0,0.04,0.02647943218973691,0.01352056781026309
1,0.01,0.023498140316212522,0.013498140316212522
0,0.02,0.033495661229027675,0.013495661229027674
0,0.04,0.026510135629081333,0.013489864370918668
0,0.04,0.026515953574668006,0.013484046425331995
0,0.01,0.023458765552487097,0.013458765552487097
0,0.02,0.033442230044565674,0.013442230044565674
0,0.01,0.02344154010841465,0.013441540108414649
0,0.04,0.02657341361231595,0.013426586387684052
0,0.04,0.026575243386275094,0.013424756613724907
0,0.04,0.02657584399559052,0.01342415600440948
0,0.04,0.026609494216670714,0.013390505783329287
0,0.37,0.35661208928984983,0.013387910710150164
0,0.04,0.026621231048993093,0.013378768951006908
1,0.99,0.9766216752398675,0.013378324760132454
1,0.97,0.9833680898914485,0.013368089891448554
0,0.01,0.023361351273528445,0.013361351273528445
0,0.05,0.03664595064583267,0.013354049354167334
0,0.04,0.026650152396733445,0.013349847603266556
1,0.97,0.9833403072988526,0.013340307298852605
0,0.04,0.02668112291456352,0.01331887708543648
0,0.04,0.026695996537173007,0.013304003462826994
0,0.06,0.0467098530344223,0.013290146965577697
0,0.01,0.023277228823423455,0.013277228823423455
0,0.06,0.04672934065741171,0.013270659342588288
0,0.04,0.026736213487489908,0.013263786512510093
0,0.01,0.02325675436978317,0.01325675436978317
0,0.04,0.026745107638370458,0.013254892361629543
0,0.01,0.023234845101355612,0.013234845101355612
0,0.04,0.026768989626247464,0.013231010373752537
0,0.04,0.026771636465378206,0.013228363534621795
0,0.04,0.026778678302538807,0.013221321697461194
0,0.04,0.05321590326355543,0.013215903263555429
0,0.46,0.44679603987680966,0.013203960123190361
0,0.04,0.02679944669715626,0.01320055330284374
0,0.04,0.02682636679575045,0.013173633204249552
0,0.04,0.026840819980970425,0.013159180019029576
0,0.01,0.023150242797350878,0.013150242797350878
0,0.54,0.5531269400232376,0.013126940023237554
0,0.01,0.023126447818313467,0.013126447818313467
1,0.97,0.9831061121332547,0.013106112133254744
0,0.01,0.023085465270807855,0.013085465270807855
0,0.04,0.02692590070695901,0.01307409929304099
0,0.67,0.683072295435621,0.01307229543562094
1,0.97,0.9830695557299531,0.013069555729953164
0,0.01,0.023041532175323686,0.013041532175323686
1,0.97,0.9830285527487108,0.013028552748710842
0,0.01,0.022994161652005546,0.012994161652005546
0,0.01,0.02294370974917069,0.01294370974917069
0,0.04,0.027057542606802744,0.012942457393197257
0,0.06,0.04706553197527547,0.012934468024724526
0,0.01,0.02293378453809021,0.01293378453809021
1,0.97,0.9829034397300864,0.012903439730086452
0,0.01,0.022883969405920156,0.012883969405920155
0,0.01,0.02288290189130186,0.012882901891301859
0,0.11,0.09713111646473446,0.012868883535265538
1,0.05,0.03719125896100574,0.012808741038994265
1,0.97,0.9827978816615692,0.012797881661569255
0,0.01,0.02278851429965263,0.012788514299652628
0,0.05,0.03722679267666478,0.012773207323335221
0,0.05,0.037240990016825695,0.012759009983174308
1,0.92,0.9326971654086866,0.012697165408686595
0,0.01,0.02269494922089891,0.012694949220898909
0,0.04,0.027311128768698123,0.012688871231301878
0,0.04,0.027354862342574466,0.012645137657425535
0,0.04,0.027359169455387154,0.012640830544612847
0,0.01,0.022625603679919185,0.012625603679919184
0,0.04,0.02739461467084169,0.012605385329158312
1,0.34,0.3525955742378923,0.01259557423789226
0,0.04,0.027406565525576833,0.012593434474423168
0,0.04,0.02741551124170012,0.012584488758299883
1,0.96,0.9725752060046322,0.012575206004632244
0,0.01,0.02256846292864567,0.012568462928645672
0,0.04,0.027456289699336573,0.012543710300663428
0,0.01,0.02251537968197264,0.01251537968197264
0,0.06,0.04749303025796371,0.012506969742036286
0,0.01,0.02249509299301751,0.01249509299301751
0,0.01,0.022463960154030165,0.012463960154030165
0,0.03,0.04244051994992078,0.012440519949920778
0,0.01,0.02241108640795652,0.01241108640795652
0,0.01,0.022388798796093796,0.012388798796093796
0,0.01,0.022366811341438426,0.012366811341438426
0,0.01,0.022355256799256276,0.012355256799256276
0,0.24,0.22765047874008393,0.012349521259916063
0,0.01,0.02233577569032012,0.012335775690320119
0,0.04,0.02766751672865957,0.012332483271340431
0,0.05,0.03766788697175868,0.012332113028241325
0,0.01,0.022323836697409807,0.012323836697409806
1,0.95,0.962322431127359,0.01232243112735909
1,0.96,0.9723121629525906,0.012312162952590633
1,0.01,0.022294742123223795,0.012294742123223795
0,0.01,0.02229195978094335,0.012291959780943352
0,0.01,0.022281097367091603,0.012281097367091603
0,0.01,0.022280144656725363,0.012280144656725363
0,0.01,0.02222926411788783,0.01222926411788783
1,0.97,0.9821849311925334,0.012184931192533388
0,0.01,0.02218021575315527,0.01218021575315527
0,0.01,0.02218021575315527,0.01218021575315527
0,0.02,0.03216731347023294,0.012167313470232938
0,0.01,0.022162676178172056,0.012162676178172056
0,0.01,0.022157133825344212,0.012157133825344212
0,0.01,0.022149392099241813,0.012149392099241813
1,0.99,0.9778806343542342,0.012119365645765767
0,0.01,0.022107181727125804,0.012107181727125804
0,0.01,0.02210566214463015,0.01210566214463015
0,0.01,0.022104218623660805,0.012104218623660805
0,0.01,0.022093399668375324,0.012093399668375323
0,0.04,0.027908333554006716,0.012091666445993285
1,0.97,0.9820497837733806,0.012049783773380618
0,0.01,0.022030301994628583,0.012030301994628583
0,0.01,0.022017551938947742,0.012017551938947742
0,0.01,0.022013680449412886,0.012013680449412886
0,0.01,0.021997707051228513,0.011997707051228513
0,0.05,0.03803574825878426,0.011964251741215744
0,0.04,0.028038853334526215,0.011961146665473786
0,0.04,0.028077732351138463,0.011922267648861538
0,0.05,0.038079619852265614,0.011920380147734388
0,0.01,0.021912245077570246,0.011912245077570245
1,0.97,0.9819011478152074,0.011901147815207458
0,0.01,0.021899797682308382,0.011899797682308382
0,0.01,0.021899449486990717,0.011899449486990716
0,0.04,0.02811549287218239,0.01188450712781761
0,0.01,0.02188365729978766,0.01188365729978766
0,0.01,0.021881899082150515,0.011881899082150515
0,0.01,0.021880226811489427,0.011880226811489427
0,0.01,0.021854407985157955,0.011854407985157954
0,0.01,0.021843670253795116,0.011843670253795116
0,0.01,0.021843406060993463,0.011843406060993463
0,0.01,0.02182220755447871,0.011822207554478709
0,0.04,0.028186611911780585,0.011813388088219415
1,0.97,0.9818082824461356,0.011808282446135632
0,0.01,0.02180048895169993,0.01180048895169993
0,0.01,0.021798152988019147,0.011798152988019147
0,0.02,0.031797461385563525,0.011797461385563524
0,0.01,0.02179308759699189,0.011793087596991889
0,0.01,0.02178566471386473,0.01178566471386473
0,0.01,0.021776770051403656,0.011776770051403656
0,0.01,0.02176774130044489,0.011767741300444891
0,0.01,0.02175721982755583,0.01175721982755583
0,0.01,0.02175503663454956,0.01175503663454956
0,0.01,0.02175008793562486,0.01175008793562486
0,0.04,0.028252453797981053,0.011747546202018948
0,0.01,0.021739110308298205,0.011739110308298205
0,0.01,0.02169840318149713,0.011698403181497131
0,0.04,0.028309093626155725,0.011690906373844276
0,0.01,0.021651805838394187,0.011651805838394187
0,0.01,0.02164837653849984,0.011648376538499839
0,0.01,0.02164736634906876,0.011647366349068761
0,0.04,0.028361193361225907,0.011638806638774094
0,0.04,0.02836198246682827,0.01163801753317173
0,0.01,0.021636027790763332,0.011636027790763332
0,0.01,0.02161671803783217,0.011616718037832171
0,0.04,0.02838560401066432,0.011614395989335682
0,0.01,0.021607078210436705,0.011607078210436704
0,0.01,0.021603367825325997,0.011603367825325997
0,0.04,0.02840626327680479,0.011593736723195212
1,0.97,0.981580509809765,0.011580509809764994
0,0.06,0.04843151200266765,0.011568487997332351
0,0.01,0.021566902913291143,0.011566902913291143
0,0.04,0.02844808700723147,0.011551912992768532
0,0.01,0.02153886265098267,0.01153886265098267
1,0.94,0.9515295737136723,0.011529573713672359
0,0.01,0.02152783626883146,0.011527836268831458
0,0.01,0.02151661379158521,0.01151661379158521
0,0.01,0.02151661379158521,0.01151661379158521
1,0.97,0.9815147314860347,0.011514731486034768
0,0.04,0.028505613856555912,0.011494386143444089
0,0.04,0.028552882239753996,0.011447117760246005
0,0.01,0.02142865971133466,0.01142865971133466
0,0.01,0.021411899348007912,0.011411899348007912
0,0.01,0.021384773631291137,0.011384773631291136
0,0.01,0.021372220283486232,0.011372220283486232
0,0.01,0.02135615983800881,0.011356159838008811
0,0.08,0.06864983103858727,0.011350168961412735
0,0.48,0.4686570168778412,0.011342983122158756
0,0.01,0.021327662984910425,0.011327662984910425
0,0.14,0.12869775486752763,0.011302245132472383
0,0.04,0.02870364649521214,0.01129635350478786
0,0.01,0.02128797226249827,0.011287972262498268
0,0.01,0.02128797226249827,0.011287972262498268
0,0.01,0.021277622108367842,0.011277622108367842
0,0.67,0.681273448704227,0.011273448704226974
0,0.01,0.021272182564747034,0.011272182564747034
0,0.01,0.021270723879850285,0.011270723879850284
0,0.01,0.02126575788838209,0.01126575788838209
0,0.01,0.021251860132932975,0.011251860132932974
0,0.04,0.02875858717107509,0.01124141282892491
0,0.01,0.021235832171680034,0.011235832171680034
0,0.01,0.021218525123180895,0.011218525123180894
0,0.01,0.021210466410629864,0.011210466410629864
1,0.96,0.971198319041056,0.01119831904105606
0,0.01,0.02119829328360471,0.011198293283604709
0,0.01,0.02118998846859799,0.01118998846859799
0,0.01,0.021189069713044927,0.011189069713044926
0,0.02,0.03117857457476577,0.01117857457476577
0,0.01,0.021172610963836318,0.011172610963836318
0,0.36,0.34885535527905753,0.011144644720942454
0,0.02,0.031143810561874104,0.011143810561874103
0,0.01,0.02113496299278829,0.011134962992788289
0,0.01,0.021131888517535523,0.011131888517535523
0,0.02,0.031110992574717965,0.011110992574717964
0,0.01,0.021110507354423783,0.011110507354423782
0,0.01,0.021093567120231187,0.011093567120231186
0,0.01,0.021090681087052296,0.011090681087052296
0,0.04,0.028922500664519752,0.011077499335480249
1,0.97,0.9810560825568151,0.011056082556815117
0,0.04,0.028944174558683523,0.011055825441316478
0,0.01,0.02105355288281702,0.01105355288281702
0,0.01,0.02105355288281702,0.01105355288281702
0,0.01,0.02105166717220717,0.011051667172207168
0,0.01,0.021037811577815008,0.011037811577815007
0,0.01,0.021026565709746144,0.011026565709746144
0,0.01,0.02102003772016866,0.011020037720168659
0,0.01,0.021002326329855416,0.011002326329855415
0,0.01,0.02097758207785408,0.010977582077854079
0,0.01,0.020971623006033,0.010971623006032999
1,0.66,0.6709641922514995,0.010964192251499472
1,0.94,0.9509583934361248,0.010958393436124814
0,0.01,0.020953278546214538,0.010953278546214537
0,0.02,0.03094963985011953,0.010949639850119531
0,0.01,0.020945155599774876,0.010945155599774875
0,0.04,0.02905506702352751,0.01094493297647249
0,0.01,0.020942513239304447,0.010942513239304447
0,0.01,0.02091565803998182,0.01091565803998182
0,0.79,0.8009065809260703,0.01090658092607022
0,0.01,0.020905875457687496,0.010905875457687496
0,0.05,0.039101442649526065,0.010898557350473938
0,0.01,0.0208819211451415,0.0108819211451415
0,0.21,0.19912657917619775,0.010873420823802243
0,0.04,0.029139890465735962,0.010860109534264039
0,0.01,0.020851689403834927,0.010851689403834927
0,0.01,0.020839735511378257,0.010839735511378257
0,0.01,0.020814312954436302,0.010814312954436302
0,0.01,0.020813392852860248,0.010813392852860247
0,0.01,0.020812427243826447,0.010812427243826446
0,0.01,0.020812131209880035,0.010812131209880034
0,0.01,0.020811760681820897,0.010811760681820897
0,0.01,0.020801856533704317,0.010801856533704317
0,0.01,0.020801856533704317,0.010801856533704317
0,0.01,0.020796599958962526,0.010796599958962526
0,0.01,0.020796599958962526,0.010796599958962526
0,0.01,0.020796599958962526,0.010796599958962526
0,0.01,0.02079258235610722,0.01079258235610722
0,0.04,0.02921501577526524,0.01078498422473476
1,0.97,0.9807456740629735,0.010745674062973554
0,0.01,0.02073711488697779,0.01073711488697779
0,0.01,0.020727524318723406,0.010727524318723406
0,0.01,0.02071428686299717,0.010714286862997168
0,0.05,0.039289543930093845,0.010710456069906157
0,0.01,0.020709030288255374,0.010709030288255374
0,0.01,0.020696306462312714,0.010696306462312713
0,0.01,0.020692197607681963,0.010692197607681963
0,0.01,0.020683428423204496,0.010683428423204496
0,0.01,0.020683428423204496,0.010683428423204496
0,0.01,0.020681581706334592,0.010681581706334592
0,0.01,0.020676666356764455,0.010676666356764454
0,0.01,0.020676666356764455,0.010676666356764454
0,0.01,0.020651769922536832,0.010651769922536832
0,0.03,0.019348902158776632,0.010651097841223367
0,0.01,0.020647076279988838,0.010647076279988838
0,0.01,0.020620047137257316,0.010620047137257315
0,0.04,0.02938711552565646,0.01061288447434354
0,0.01,0.02061125001131895,0.01061125001131895
0,0.01,0.020587974635301487,0.010587974635301487
0,0.01,0.020587974635301487,0.010587974635301487
0,0.01,0.020574152924479526,0.010574152924479526
0,0.01,0.02056826907372231,0.01056826907372231
0,0.01,0.020567512423861734,0.010567512423861733
0,0.04,0.029436138326881772,0.010563861673118229
0,0.04,0.029468480036388855,0.010531519963611145
0,0.01,0.02051753789330165,0.01051753789330165
0,0.01,0.020516781243441078,0.010516781243441077
0,0.01,0.020512126905873906,0.010512126905873906
0,0.01,0.02050664152463673,0.010506641524636729
0,0.01,0.020499103345628166,0.010499103345628166
0,0.04,0.02951978949977856,0.010480210500221441
0,0.01,0.020479783419645996,0.010479783419645996
0,0.05,0.039525161886719284,0.010474838113280718
0,0.04,0.02953599031543322,0.010464009684566782
0,0.01,0.02046278445836162,0.01046278445836162
0,0.01,0.020454219322281454,0.010454219322281454
0,0.01,0.020454219322281454,0.010454219322281454
0,0.01,0.020454219322281454,0.010454219322281454
0,0.01,0.02045346267242088,0.010453462672420881
0,0.01,0.02045346267242088,0.010453462672420881
0,0.04,0.029555988702560244,0.010444011297439756
1,0.8,0.8104422450243632,0.010442245024363195
0,0.01,0.020442108164117057,0.010442108164117057
0,0.01,0.020417867179065796,0.010417867179065796
0,0.03,0.01958814208715735,0.010411857912842649
0,0.06,0.04960390567887423,0.010396094321125766
0,0.01,0.02036922630932339,0.01036922630932339
0,0.01,0.02036444948074438,0.010364449480744381
0,0.02,0.030362077541559444,0.010362077541559444
0,0.04,0.02964624081270665,0.010353759187293352
0,0.01,0.020345065389378737,0.010345065389378736
1,0.97,0.9803307639031212,0.010330763903121265
0,0.02,0.030286133752638517,0.010286133752638517
0,0.01,0.020269994148841557,0.010269994148841556
0,0.01,0.020260829026281246,0.010260829026281245
0,0.01,0.02025494517552403,0.010254945175524029
0,0.01,0.020254188525663453,0.010254188525663453
1,0.85,0.860249634642234,0.010249634642234051
0,0.01,0.02024929270712532,0.010249292707125318
0,0.01,0.02022967662590147,0.010229676625901471
0,0.02,0.030192227904330887,0.010192227904330886
0,0.01,0.02018965516514378,0.010189655165143781
0,0.01,0.020157926607212693,0.010157926607212693
0,0.02,0.030155171364175733,0.010155171364175732
0,0.01,0.020145791242621308,0.010145791242621308
0,0.05,0.03986010661830001,0.010139893381699995
1,0.43,0.44013620935878317,0.010136209358783177
1,0.96,0.9701310245441196,0.010131024544119627
0,0.01,0.02013055352045643,0.01013055352045643
0,0.01,0.02012442142453586,0.010124421424535861
0,0.01,0.02011539549210211,0.01011539549210211
0,0.01,0.02010314095042752,0.01010314095042752
0,0.04,0.02990753603778684,0.01009246396221316
1,0.85,0.860082340744408,0.010082340744408058
0,0.03,0.01993047124315125,0.010069528756848748
0,0.02,0.03006557459006251,0.01006557459006251
0,0.04,0.029943875925587456,0.010056124074412545
0,0.01,0.020020524066374935,0.010020524066374934
0,0.01,0.02001061991825836,0.010010619918258358
0,0.01,0.020010371673095006,0.010010371673095006
0,0.01,0.02000448782233779,0.01000448782233779
0,0.02,0.029986578531102693,0.009986578531102693
0,0.01,0.019973550922599042,0.009973550922599042
1,0.99,0.9800397427404668,0.0099602572595332
0,0.01,0.019948992369172774,0.009948992369172774
0,0.04,0.030100417275283148,0.009899582724716853
0,0.01,0.01989696606047442,0.009896966060474419
0,0.01,0.01989131359207571,0.009891313592075708
0,0.04,0.030111726033614034,0.009888273966385967
0,0.05,0.04011293322169292,0.009887066778307085
0,0.01,0.019885429741318492,0.009885429741318492
0,0.01,0.019885429741318492,0.009885429741318492
0,0.58,0.5701220934647353,0.009877906535264658
1,0.97,0.9798766957326869,0.009876695732686902
0,0.04,0.030141560699151793,0.009858439300848208
0,0.01,0.019817229622258146,0.009817229622258146
0,0.01,0.01981635410107937,0.009816354101079368
0,0.02,0.029799558080508593,0.009799558080508593
0,0.01,0.019777032458276347,0.009777032458276347
0,0.01,0.019777032458276347,0.009777032458276347
0,0.01,0.019771379989877637,0.009771379989877637
0,0.03,0.0202398290191814,0.009760170980818599
0,0.53,0.5202535883730108,0.009746411626989193
0,0.03,0.020260829026281246,0.009739170973718753
0,0.22,0.22972162430976478,0.009721624309764781
0,0.05,0.04030565549461976,0.009694344505380245
0,0.01,0.019691163924139506,0.009691163924139505
0,0.04,0.030332462647314172,0.009667537352685829
0,0.01,0.019662982706835495,0.009662982706835495
0,0.01,0.01966222605697492,0.009662226056974919
0,0.01,0.01966222605697492,0.009662226056974919
0,0.03,0.020358887100200694,0.009641112899799305
0,0.01,0.019617147344952963,0.009617147344952963
0,0.03,0.020387014142313482,0.009612985857686517
0,0.01,0.01960135515774991,0.009601355157749911
0,0.01,0.019577989693877425,0.009577989693877425
0,0.04,0.03043144551796409,0.009568554482035911
0,0.01,0.019553828773932774,0.009553828773932774
1,0.01,0.019553828773932774,0.009553828773932774
0,0.04,0.030450756160111843,0.009549243839888158
1,0.4,0.40954678233277797,0.009546782332777948
0,0.03,0.020468041033103415,0.009531958966896584
0,0.03,0.02048069940301516,0.009519300596984838
0,0.03,0.020486385492921876,0.009513614507078123
0,0.03,0.020488532635506037,0.009511467364493962
0,0.01,0.019479744804115205,0.009479744804115205
0,0.01,0.019479744804115205,0.009479744804115205
0,0.01,0.019479744804115205,0.009479744804115205
0,0.01,0.019479744804115205,0.009479744804115205
0,0.01,0.019469592410835283,0.009469592410835283
0,0.01,0.01946796023979593,0.009467960239795929
0,0.01,0.019463708560078063,0.009463708560078063
0,0.01,0.019462951910217484,0.009462951910217484
0,0.01,0.019458056091679353,0.009458056091679353
0,0.04,0.03056984204726402,0.009430157952735982
0,0.03,0.020572520753440175,0.009427479246559824
0,0.04,0.030577575777583254,0.009422424222416747
0,0.03,0.020594547205276252,0.009405452794723747
0,0.12,0.11060625724795843,0.009393742752041565
0,0.03,0.02061315309706902,0.009386846902930977
0,0.01,0.019354554627175342,0.009354554627175342
0,0.01,0.01934965880863721,0.009349658808637211
0,0.01,0.019348902158776632,0.009348902158776632
0,0.01,0.019348902158776632,0.009348902158776632
1,0.3,0.2906524827709675,0.009347517229032487
1,0.55,0.5406568653097334,0.009343134690266597
1,0.95,0.9593403196237171,0.009340319623717175
0,0.03,0.020663517290015802,0.009336482709984197
0,0.04,0.030714564911023125,0.009285435088976876
0,0.03,0.02073409688869817,0.009265903111301828
0,0.04,0.049254857428255465,0.009254857428255464
0,0.03,0.020748721003771065,0.009251278996228934
0,0.01,0.019240504875734487,0.009240504875734487
0,0.01,0.019240504875734487,0.009240504875734487
0,0.01,0.019240504875734487,0.009240504875734487
0,0.04,0.030764811214286248,0.009235188785713753
0,0.04,0.030784478961694433,0.009215521038305568
0,0.03,0.020830105141639358,0.00916989485836064
0,0.03,0.020861593551951503,0.009138406448048496
0,0.03,0.020882822242822268,0.00911717775717773
0,0.04,0.03088456653767844,0.009115433462321562
0,0.04,0.030888277977128988,0.009111722022871013
0,0.03,0.020900979639149365,0.009099020360850633
0,0.04,0.03092518964854658,0.009074810351453421
1,0.63,0.6209406674383608,0.009059332561639155
0,0.04,0.030947592518972073,0.009052407481027928
1,0.63,0.6390458475973558,0.009045847597355827
0,0.04,0.031052105526892065,0.008947894473107936
0,0.03,0.021073103106664846,0.008926896893335153
0,0.05,0.041078500524264906,0.008921499475735097
1,0.97,0.9789173896160369,0.008917389616036941
0,0.03,0.02111072361289756,0.008889276387102438
1,0.98,0.9711275744626942,0.008872425537305828
0,0.03,0.021132632881325115,0.008867367118674883
0,0.02,0.028858421150912066,0.008858421150912066
0,0.02,0.028824242625912776,0.008824242625912776
1,0.97,0.9788125225287911,0.008812522528791167
0,0.02,0.028791063022658492,0.008791063022658491
0,0.05,0.041209726619395856,0.008790273380604147
0,0.02,0.028780919014689283,0.008780919014689283
0,0.03,0.021254021073807586,0.008745978926192412
0,0.02,0.028732662934800958,0.008732662934800958
1,0.99,0.9812678497376714,0.008732150262328542
0,0.02,0.02872497672382334,0.00872497672382334
1,0.97,0.978719470583982,0.008719470583982036
1,0.99,0.9812834610179602,0.008716538982039834
0,0.03,0.021308583616359483,0.008691416383640516
0,0.04,0.03132037346331636,0.008679626536683638
1,0.98,0.9713783768870332,0.00862162311296677
0,0.03,0.021379211250747453,0.008620788749252546
0,0.03,0.02140689101842947,0.008593108981570528
0,0.03,0.02141466203856938,0.008585337961430618
0,0.1,0.09141798874676128,0.008582011253238722
0,0.05,0.04143027988658225,0.00856972011341775
0,0.03,0.021469373335678457,0.008530626664321542
0,0.03,0.021478305307563336,0.008521694692436663
0,0.03,0.02149886572084224,0.00850113427915776
0,0.03,0.021515798154618848,0.00848420184538115
0,0.05,0.04153281003191971,0.00846718996808029
0,0.02,0.028464483698645793,0.008464483698645792
0,0.04,0.03154233600544604,0.008457663994553964
0,0.02,0.028393642910116555,0.008393642910116555
0,0.03,0.021607078210436705,0.008392921789563294
1,0.99,0.9816074513459055,0.008392548654094445
0,0.03,0.021635741929867926,0.008364258070132073
1,0.57,0.5783549135259747,0.008354913525974728
0,0.03,0.021648723431188552,0.008351276568811447
0,0.02,0.028347135028964333,0.008347135028964333
0,0.03,0.021659672059697876,0.008340327940302122
0,0.03,0.02166621022232637,0.008333789777673628
0,0.03,0.021674625070352158,0.008325374929647841
0,0.03,0.021744480751274463,0.008255519248725536
0,0.03,0.02175026238183368,0.00824973761816632
0,0.03,0.02175533411694598,0.00824466588305402
0,0.02,0.028212191635709795,0.008212191635709794
0,0.02,0.02821057145426959,0.00821057145426959
0,0.04,0.03181505831967278,0.00818494168032722
0,0.03,0.021854407985157955,0.008145592014842044
0,0.03,0.021898911988078595,0.008101088011921404
0,0.03,0.021910285175427712,0.008089714824572287
0,0.04,0.03193274071381398,0.00806725928618602
0,0.03,0.03802232226374132,0.008022322263741319
0,0.04,0.032002875572996935,0.007997124427003066
1,0.99,0.9820134293986756,0.00798657060132435
1,0.46,0.4520266279207332,0.007973372079266794
0,0.03,0.02203720022314614,0.007962799776853859
0,0.03,0.02203720022314614,0.007962799776853859
0,0.04,0.03203748343936007,0.007962516560639933
0,0.03,0.022043523296734122,0.007956476703265877
0,0.02,0.027896687200722865,0.007896687200722865
1,0.97,0.9778879939712295,0.007887993971229523
1,0.97,0.9621138320277665,0.007886167972233515
0,0.03,0.02212025486769795,0.007879745132302048
0,0.04,0.032142418876940325,0.007857581123059676
0,0.03,0.022159012992699123,0.007840987007300876
0,0.03,0.03782775500094239,0.00782775500094239
0,0.03,0.022185554978235652,0.007814445021764347
0,0.05,0.04221541617068849,0.007784583829311513
1,0.98,0.972218176305725,0.007781823694274936
0,0.02,0.027771245071615113,0.007771245071615113
0,0.03,0.022229408800600668,0.007770591199399331
0,0.04,0.03223697984018652,0.007763020159813477
0,0.03,0.02224522092496118,0.007754779075038819
1,0.97,0.9777534225069724,0.007753422506972418
0,0.03,0.03773479323591143,0.007734793235911433
0,0.03,0.022280144656725363,0.007719855343274636
0,0.03,0.022312196916348292,0.007687803083651707
0,0.04,0.0323779444959741,0.0076220555040259
0,0.03,0.022383115042050143,0.007616884957949856
0,0.04,0.03240920342852242,0.007590796571477577
0,0.36,0.35241384735892145,0.007586152641078536
0,0.03,0.02243462216770161,0.007565377832298388
1,0.96,0.9524386389467475,0.007561361053252447
0,0.03,0.022448428897682154,0.007551571102317845
0,0.03,0.022448428897682154,0.007551571102317845
0,0.03,0.02244959945718605,0.007550400542813949
1,0.99,0.9824671967943243,0.007532803205675731
0,0.02,0.027518143743716306,0.007518143743716305
0,0.05,0.04248377762320306,0.007516222376796944
1,0.35,0.3575138129439589,0.00751381294395892
0,0.03,0.0224867449436365,0.007513255056363501
0,0.02,0.02750775086664013,0.007507750866640128
1,0.02,0.027504928920775683,0.007504928920775682
1,0.99,0.9825047529812695,0.0074952470187305
0,0.03,0.022521147329159125,0.0074788526708408735
0,0.03,0.022525369773234192,0.007474630226765807
0,0.08,0.0725346525653336,0.007465347434666397
1,0.99,0.9825366443074909,0.0074633556925091105
0,0.03,0.02253711309882674,0.0074628869011732595
1,0.61,0.6174553361929475,0.00745533619294747
0,0.03,0.02254604507071162,0.007453954929288378
0,0.03,0.02255874129222852,0.0074412587077714795
0,0.04,0.032570436663749834,0.007429563336250167
0,0.03,0.022588608688550515,0.007411391311449484
